PeriodEnd,PeriodStart,Time,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-07-07T00:05:00Z,2021-07-07T00:00:00Z,5,PT5M,41.4,81,0,4.7,111,700,354,465,362,862,25.3,10.7,0,958.8,283,6.3,60,0.23
2021-07-07T00:10:00Z,2021-07-07T00:05:00Z,10,PT5M,41.4,81,0,4.7,110,690,338,447,343,851,25.3,10.7,0,958.8,282,6.3,61,0.23
2021-07-07T00:15:00Z,2021-07-07T00:10:00Z,15,PT5M,41.4,80,0,4.7,108,679,322,429,324,839,25.3,10.8,0,958.7,282,6.3,62,0.23
2021-07-07T00:20:00Z,2021-07-07T00:15:00Z,20,PT5M,41.3,79,0,4.7,106,667,305,411,305,826,25.3,10.8,0,958.7,281,6.3,63,0.23
2021-07-07T00:25:00Z,2021-07-07T00:20:00Z,25,PT5M,41.3,79,0,4.7,104,655,289,393,286,812,25.3,10.8,0,958.7,280,6.3,64,0.23
2021-07-07T00:30:00Z,2021-07-07T00:25:00Z,30,PT5M,41.2,78,0,4.7,102,642,273,375,267,797,25.3,10.8,0,958.6,280,6.3,65,0.23
2021-07-07T00:35:00Z,2021-07-07T00:30:00Z,35,PT5M,41.2,78,0,4.7,100,628,257,357,248,782,25.2,10.9,0,958.6,279,6.3,66,0.23
2021-07-07T00:40:00Z,2021-07-07T00:35:00Z,40,PT5M,41.2,77,0,4.7,98,613,241,339,230,765,25.2,10.9,0,958.6,278,6.3,67,0.23
2021-07-07T00:45:00Z,2021-07-07T00:40:00Z,45,PT5M,41.1,76,0,4.7,96,597,225,321,212,747,25.2,10.9,0,958.5,278,6.3,68,0.23
2021-07-07T00:50:00Z,2021-07-07T00:45:00Z,50,PT5M,41.1,76,0,4.7,93,580,209,302,194,728,25.2,10.9,0,958.5,277,6.3,69,0.23
2021-07-07T00:55:00Z,2021-07-07T00:50:00Z,55,PT5M,41,75,0,4.7,91,563,194,284,176,705,25.2,11,0,958.5,276,6.3,70,0.23
2021-07-07T01:00:00Z,2021-07-07T00:55:00Z,60,PT5M,41,75,0,4.7,88,545,178,266,159,669,25.2,11,0,958.4,276,6.3,71,0.23
2021-07-07T01:05:00Z,2021-07-07T01:00:00Z,65,PT5M,40.9,74,0.3,4.8,86,519,161,248,143,625,25.2,11.1,0,958.4,275,6.3,72,0.23
2021-07-07T01:10:00Z,2021-07-07T01:05:00Z,70,PT5M,40.8,74,1.4,4.8,88,474,140,228,129,562,25.2,11.2,0,958.4,274,6.2,73,0.23
2021-07-07T01:15:00Z,2021-07-07T01:10:00Z,75,PT5M,40.7,73,2.7,4.9,90,424,118,208,115,494,25.2,11.3,0,958.4,274,6.1,74,0.23
2021-07-07T01:20:00Z,2021-07-07T01:15:00Z,80,PT5M,40.6,72,4.9,5,92,359,94,187,105,416,25.2,11.4,0,958.5,273,6.1,75,0.23
2021-07-07T01:25:00Z,2021-07-07T01:20:00Z,85,PT5M,40.5,72,7.2,5,94,293,72,166,96,339,25.2,11.5,0,958.5,272,6,76,0.23
2021-07-07T01:30:00Z,2021-07-07T01:25:00Z,90,PT5M,40.4,71,9.8,5.1,94,228,53,147,90,270,25.2,11.7,0,958.5,272,5.9,77,0.23
2021-07-07T01:35:00Z,2021-07-07T01:30:00Z,95,PT5M,40.2,71,12.6,5.2,93,161,34,128,85,204,25.3,11.8,0,958.5,271,5.8,78,0.23
2021-07-07T01:40:00Z,2021-07-07T01:35:00Z,100,PT5M,40.1,70,16.5,5.2,91,87,18,109,84,147,25.3,11.9,0,958.5,270,5.7,79,0.23
2021-07-07T01:45:00Z,2021-07-07T01:40:00Z,105,PT5M,40,69,19.9,5.3,86,27,5,91,81,100,25.3,12,0,958.5,269,5.7,80,0.23
2021-07-07T01:50:00Z,2021-07-07T01:45:00Z,110,PT5M,39.9,69,21.6,5.3,76,11,2,78,72,81,25.3,12.2,0,958.5,268,5.6,81,0.23
2021-07-07T01:55:00Z,2021-07-07T01:50:00Z,115,PT5M,39.8,68,23.2,5.4,65,1,0,65,62,66,25.3,12.3,0,958.5,268,5.5,82,0.23
2021-07-07T02:00:00Z,2021-07-07T01:55:00Z,120,PT5M,39.7,67,24.4,5.5,54,0,0,54,52,54,25.3,12.4,0,958.6,267,5.4,83,0.23
2021-07-07T02:05:00Z,2021-07-07T02:00:00Z,125,PT5M,39.5,67,26.4,5.5,44,0,0,44,41,44,25.4,12.6,0,958.6,266,5.4,84,0.23
2021-07-07T02:10:00Z,2021-07-07T02:05:00Z,130,PT5M,39.3,66,30.9,5.6,33,0,0,33,32,33,25.4,12.7,0,958.6,265,5.3,85,0.23
2021-07-07T02:15:00Z,2021-07-07T02:10:00Z,135,PT5M,39.1,66,35.5,5.6,24,0,0,24,23,24,25.4,12.9,0,958.7,265,5.2,86,0.23
2021-07-07T02:20:00Z,2021-07-07T02:15:00Z,140,PT5M,38.9,65,39.6,5.6,16,0,0,16,16,16,25.4,13.1,0,958.7,264,5.1,87,0.23
2021-07-07T02:25:00Z,2021-07-07T02:20:00Z,145,PT5M,38.8,64,42.8,5.7,10,0,0,10,10,10,25.5,13.2,0,958.8,263,5.1,88,0.23
2021-07-07T02:30:00Z,2021-07-07T02:25:00Z,150,PT5M,38.6,64,43.1,5.7,6,0,0,6,5,6,25.5,13.4,0,958.8,263,5,89,0.23
2021-07-07T02:35:00Z,2021-07-07T02:30:00Z,155,PT5M,38.4,63,43.2,5.7,2,0,0,2,2,2,25.5,13.6,0,958.9,262,4.9,89,0.23
2021-07-07T02:40:00Z,2021-07-07T02:35:00Z,160,PT5M,38.2,62,43.4,5.8,1,0,0,1,1,1,25.6,13.7,0,958.9,261,4.8,90,0.23
2021-07-07T02:45:00Z,2021-07-07T02:40:00Z,165,PT5M,38,62,43.6,5.8,0,0,0,0,0,0,25.6,13.9,0,958.9,260,4.8,91,0.23
2021-07-07T02:50:00Z,2021-07-07T02:45:00Z,170,PT5M,37.8,61,44,5.8,0,0,0,0,0,0,25.6,14.1,0,959,259,4.7,92,0.23
2021-07-07T02:55:00Z,2021-07-07T02:50:00Z,175,PT5M,37.6,60,41.5,5.9,0,0,0,0,0,0,25.7,14.3,0,959,259,4.6,93,0.23
2021-07-07T03:00:00Z,2021-07-07T02:55:00Z,180,PT5M,37.5,59,30.4,5.9,0,0,0,0,0,0,25.7,14.4,0,959.1,258,4.6,94,0.23
2021-07-07T03:05:00Z,2021-07-07T03:00:00Z,185,PT5M,37.3,59,21.6,6,0,0,0,0,0,0,25.8,14.6,0,959.1,257,4.6,95,0.23
2021-07-07T03:10:00Z,2021-07-07T03:05:00Z,190,PT5M,37.2,58,21.2,6.1,0,0,0,0,0,0,25.9,14.8,0,959.2,257,4.6,96,0.23
2021-07-07T03:15:00Z,2021-07-07T03:10:00Z,195,PT5M,37.1,57,21.2,6.2,0,0,0,0,0,0,26,15,0,959.2,257,4.7,97,0.23
2021-07-07T03:20:00Z,2021-07-07T03:15:00Z,200,PT5M,37,56,21.4,6.3,0,0,0,0,0,0,26.1,15.2,0,959.3,257,4.7,98,0.23
2021-07-07T03:25:00Z,2021-07-07T03:20:00Z,205,PT5M,36.9,56,21.7,6.5,0,0,0,0,0,0,26.2,15.4,0,959.3,257,4.7,98,0.23
2021-07-07T03:30:00Z,2021-07-07T03:25:00Z,210,PT5M,36.9,55,22.9,6.6,0,0,0,0,0,0,26.3,15.6,0,959.4,256,4.8,99,0.23
2021-07-07T03:35:00Z,2021-07-07T03:30:00Z,215,PT5M,36.8,54,23.8,6.7,0,0,0,0,0,0,26.4,15.8,0,959.4,256,4.8,100,0.23
2021-07-07T03:40:00Z,2021-07-07T03:35:00Z,220,PT5M,36.7,53,23.9,6.8,0,0,0,0,0,0,26.5,16,0,959.5,256,4.9,101,0.23
2021-07-07T03:45:00Z,2021-07-07T03:40:00Z,225,PT5M,36.6,52,24,6.9,0,0,0,0,0,0,26.6,16.2,0,959.5,256,4.9,102,0.23
2021-07-07T03:50:00Z,2021-07-07T03:45:00Z,230,PT5M,36.5,52,24.2,7,0,0,0,0,0,0,26.6,16.5,0,959.6,256,5,103,0.23
2021-07-07T03:55:00Z,2021-07-07T03:50:00Z,235,PT5M,36.4,51,24.5,7.2,0,0,0,0,0,0,26.7,16.7,0,959.6,256,5,104,0.23
2021-07-07T04:00:00Z,2021-07-07T03:55:00Z,240,PT5M,36.3,50,24.9,7.3,0,0,0,0,0,0,26.8,16.9,0,959.7,256,5.1,104,0.23
2021-07-07T04:05:00Z,2021-07-07T04:00:00Z,245,PT5M,36.2,49,25.2,7.4,0,0,0,0,0,0,26.9,17.1,0,959.7,255,5.2,105,0.23
2021-07-07T04:10:00Z,2021-07-07T04:05:00Z,250,PT5M,36.2,48,25.4,7.6,0,0,0,0,0,0,26.9,17.3,0,959.7,255,5.2,106,0.23
2021-07-07T04:15:00Z,2021-07-07T04:10:00Z,255,PT5M,36.1,47,25.7,7.7,0,0,0,0,0,0,26.9,17.6,0,959.8,255,5.3,107,0.23
2021-07-07T04:20:00Z,2021-07-07T04:15:00Z,260,PT5M,36.1,46,25.8,7.9,0,0,0,0,0,0,26.9,17.8,0,959.8,255,5.4,107,0.23
2021-07-07T04:25:00Z,2021-07-07T04:20:00Z,265,PT5M,36,46,26.1,8,0,0,0,0,0,0,26.9,18.1,0,959.8,255,5.5,108,0.23
2021-07-07T04:30:00Z,2021-07-07T04:25:00Z,270,PT5M,35.9,45,26.5,8.2,0,0,0,0,0,0,26.9,18.3,0,959.8,255,5.6,109,0.23
2021-07-07T04:35:00Z,2021-07-07T04:30:00Z,275,PT5M,35.9,44,26.9,8.3,0,0,0,0,0,0,27,18.6,0,959.9,255,5.7,110,0.23
2021-07-07T04:40:00Z,2021-07-07T04:35:00Z,280,PT5M,35.8,43,26.9,8.4,0,0,0,0,0,0,27,18.8,0,959.9,255,5.7,110,0.23
2021-07-07T04:45:00Z,2021-07-07T04:40:00Z,285,PT5M,35.7,42,27.1,8.6,0,0,0,0,0,0,27,19.1,0,959.9,255,5.8,111,0.23
2021-07-07T04:50:00Z,2021-07-07T04:45:00Z,290,PT5M,35.7,41,27.6,8.7,0,0,0,0,0,0,27,19.3,0,960,255,5.9,112,0.23
2021-07-07T04:55:00Z,2021-07-07T04:50:00Z,295,PT5M,35.6,40,27.5,8.9,0,0,0,0,0,0,27,19.6,0,960,255,6,112,0.23
2021-07-07T05:00:00Z,2021-07-07T04:55:00Z,300,PT5M,35.5,39,25.4,9,0,0,0,0,0,0,27,19.8,0,960,255,6,113,0.23
2021-07-07T05:05:00Z,2021-07-07T05:00:00Z,305,PT5M,35.4,38,22.8,9.1,0,0,0,0,0,0,27,20.1,0,960,255,6.1,114,0.23
2021-07-07T05:10:00Z,2021-07-07T05:05:00Z,310,PT5M,35.3,37,19.6,9.2,0,0,0,0,0,0,26.9,20.3,0,960,254,6,114,0.23
2021-07-07T05:15:00Z,2021-07-07T05:10:00Z,315,PT5M,35.2,36,17.9,9.2,0,0,0,0,0,0,26.9,20.5,0,960,254,5.9,115,0.23
2021-07-07T05:20:00Z,2021-07-07T05:15:00Z,320,PT5M,35.1,34,21.5,9.3,0,0,0,0,0,0,26.9,20.7,0,960.1,253,5.8,116,0.23
2021-07-07T05:25:00Z,2021-07-07T05:20:00Z,325,PT5M,35,33,25.1,9.4,0,0,0,0,0,0,26.8,21,0,960.1,253,5.7,116,0.23
2021-07-07T05:30:00Z,2021-07-07T05:25:00Z,330,PT5M,34.8,32,28.3,9.4,0,0,0,0,0,0,26.8,21.2,0,960.1,252,5.6,117,0.23
2021-07-07T05:35:00Z,2021-07-07T05:30:00Z,335,PT5M,34.7,31,30.6,9.5,0,0,0,0,0,0,26.8,21.4,0,960.1,251,5.5,117,0.23
2021-07-07T05:40:00Z,2021-07-07T05:35:00Z,340,PT5M,34.6,30,30.7,9.6,0,0,0,0,0,0,26.7,21.7,0,960.1,251,5.4,118,0.23
2021-07-07T05:45:00Z,2021-07-07T05:40:00Z,345,PT5M,34.5,29,29.7,9.6,0,0,0,0,0,0,26.7,21.9,0,960.1,250,5.3,118,0.23
2021-07-07T05:50:00Z,2021-07-07T05:45:00Z,350,PT5M,34.4,28,25.8,9.7,0,0,0,0,0,0,26.6,22.1,0,960.1,249,5.2,119,0.23
2021-07-07T05:55:00Z,2021-07-07T05:50:00Z,355,PT5M,34.2,26,23.6,9.7,0,0,0,0,0,0,26.6,22.4,0,960.1,249,5.1,119,0.23
2021-07-07T06:00:00Z,2021-07-07T05:55:00Z,360,PT5M,34.1,25,27.1,9.8,0,0,0,0,0,0,26.6,22.6,0,960.1,248,5,120,0.23
2021-07-07T06:05:00Z,2021-07-07T06:00:00Z,365,PT5M,34,24,27.8,9.8,0,0,0,0,0,0,26.5,22.8,0,960.1,247,4.9,120,0.23
2021-07-07T06:10:00Z,2021-07-07T06:05:00Z,370,PT5M,34,23,19.4,9.9,0,0,0,0,0,0,26.5,22.9,0,960.2,246,4.8,121,0.23
2021-07-07T06:15:00Z,2021-07-07T06:10:00Z,375,PT5M,33.9,21,14.1,9.9,0,0,0,0,0,0,26.4,23.1,0,960.2,244,4.7,121,0.23
2021-07-07T06:20:00Z,2021-07-07T06:15:00Z,380,PT5M,33.8,20,19.3,9.9,0,0,0,0,0,0,26.4,23.2,0,960.2,243,4.6,121,0.23
2021-07-07T06:25:00Z,2021-07-07T06:20:00Z,385,PT5M,33.7,19,23.3,10,0,0,0,0,0,0,26.4,23.4,0,960.3,241,4.5,122,0.23
2021-07-07T06:30:00Z,2021-07-07T06:25:00Z,390,PT5M,33.7,18,21.6,10,0,0,0,0,0,0,26.3,23.5,0,960.3,239,4.4,122,0.23
2021-07-07T06:35:00Z,2021-07-07T06:30:00Z,395,PT5M,33.6,16,20.5,10,0,0,0,0,0,0,26.3,23.7,0,960.3,238,4.4,122,0.23
2021-07-07T06:40:00Z,2021-07-07T06:35:00Z,400,PT5M,33.5,15,21.8,10,0,0,0,0,0,0,26.3,23.8,0,960.4,236,4.3,123,0.23
2021-07-07T06:45:00Z,2021-07-07T06:40:00Z,405,PT5M,33.4,14,24.2,10.1,0,0,0,0,0,0,26.2,23.9,0,960.4,234,4.2,123,0.23
2021-07-07T06:50:00Z,2021-07-07T06:45:00Z,410,PT5M,33.4,12,29.2,10.1,0,0,0,0,0,0,26.2,24.1,0,960.4,232,4.1,123,0.23
2021-07-07T06:55:00Z,2021-07-07T06:50:00Z,415,PT5M,33.3,11,33.6,10.1,0,0,0,0,0,0,26.2,24.2,0,960.5,230,4.1,123,0.23
2021-07-07T07:00:00Z,2021-07-07T06:55:00Z,420,PT5M,33.2,10,35.6,10.2,0,0,0,0,0,0,26.1,24.4,0,960.5,229,4,124,0.23
2021-07-07T07:05:00Z,2021-07-07T07:00:00Z,425,PT5M,33.1,8,36.3,10.2,0,0,0,0,0,0,26.1,24.5,0,960.5,227,3.9,124,0.23
2021-07-07T07:10:00Z,2021-07-07T07:05:00Z,430,PT5M,33.1,7,33.1,10.2,0,0,0,0,0,0,26.1,24.6,0,960.5,228,3.8,124,0.23
2021-07-07T07:15:00Z,2021-07-07T07:10:00Z,435,PT5M,33,5,30.6,10.2,0,0,0,0,0,0,26,24.7,0,960.5,228,3.8,124,0.23
2021-07-07T07:20:00Z,2021-07-07T07:15:00Z,440,PT5M,33,4,30.4,10.2,0,0,0,0,0,0,26,24.8,0,960.5,228,3.7,124,0.23
2021-07-07T07:25:00Z,2021-07-07T07:20:00Z,445,PT5M,32.9,3,31.4,10.2,0,0,0,0,0,0,26,24.8,0,960.5,228,3.6,124,0.23
2021-07-07T07:30:00Z,2021-07-07T07:25:00Z,450,PT5M,32.9,1,35.7,10.2,0,0,0,0,0,0,26,24.9,0,960.5,229,3.5,124,0.23
2021-07-07T07:35:00Z,2021-07-07T07:30:00Z,455,PT5M,32.8,0,39,10.2,0,0,0,0,0,0,25.9,25,0,960.5,229,3.5,124,0.23
2021-07-07T07:40:00Z,2021-07-07T07:35:00Z,460,PT5M,32.8,-2,39.1,10.2,0,0,0,0,0,0,25.9,25.1,0,960.5,229,3.4,124,0.23
2021-07-07T07:45:00Z,2021-07-07T07:40:00Z,465,PT5M,32.7,-3,38.9,10.2,0,0,0,0,0,0,25.9,25.2,0,960.5,229,3.3,124,0.23
2021-07-07T07:50:00Z,2021-07-07T07:45:00Z,470,PT5M,32.6,-4,38.4,10.2,0,0,0,0,0,0,25.9,25.3,0,960.5,230,3.2,124,0.23
2021-07-07T07:55:00Z,2021-07-07T07:50:00Z,475,PT5M,32.6,-6,37.8,10.2,0,0,0,0,0,0,25.9,25.4,0,960.5,230,3.2,124,0.23
2021-07-07T08:00:00Z,2021-07-07T07:55:00Z,480,PT5M,32.5,-7,37.3,10.2,0,0,0,0,0,0,25.8,25.4,0,960.5,230,3.1,124,0.23
2021-07-07T08:05:00Z,2021-07-07T08:00:00Z,485,PT5M,32.5,-8,36.8,10.2,0,0,0,0,0,0,25.9,25.5,0,960.5,230,3,124,0.23
2021-07-07T08:10:00Z,2021-07-07T08:05:00Z,490,PT5M,32.4,-10,36,10.2,0,0,0,0,0,0,25.9,25.6,0,960.5,230,2.9,124,0.23
2021-07-07T08:15:00Z,2021-07-07T08:10:00Z,495,PT5M,32.3,-11,35.3,10.2,0,0,0,0,0,0,26,25.8,0,960.5,229,2.8,123,0.23
2021-07-07T08:20:00Z,2021-07-07T08:15:00Z,500,PT5M,32.3,-13,34.7,10.2,0,0,0,0,0,0,26,25.9,0,960.5,228,2.7,123,0.23
2021-07-07T08:25:00Z,2021-07-07T08:20:00Z,505,PT5M,32.2,-14,34.1,10.2,0,0,0,0,0,0,26.1,26,0,960.6,228,2.6,123,0.23
2021-07-07T08:30:00Z,2021-07-07T08:25:00Z,510,PT5M,32.1,-15,33.4,10.2,0,0,0,0,0,0,26.1,26.1,0,960.6,227,2.5,123,0.23
2021-07-07T08:35:00Z,2021-07-07T08:30:00Z,515,PT5M,32,-17,32.9,10.2,0,0,0,0,0,0,26.2,26.2,0,960.6,226,2.4,122,0.23
2021-07-07T08:40:00Z,2021-07-07T08:35:00Z,520,PT5M,32,-18,32.9,10.2,0,0,0,0,0,0,26.3,26.3,0,960.6,225,2.3,122,0.23
2021-07-07T08:45:00Z,2021-07-07T08:40:00Z,525,PT5M,31.9,-19,33.4,10.3,0,0,0,0,0,0,26.3,26.4,0,960.6,224,2.2,122,0.23
2021-07-07T08:50:00Z,2021-07-07T08:45:00Z,530,PT5M,31.8,-20,35.2,10.3,0,0,0,0,0,0,26.4,26.5,0,960.6,223,2.1,121,0.23
2021-07-07T08:55:00Z,2021-07-07T08:50:00Z,535,PT5M,31.8,-22,36.2,10.3,0,0,0,0,0,0,26.4,26.6,0,960.6,222,2,121,0.23
2021-07-07T09:00:00Z,2021-07-07T08:55:00Z,540,PT5M,31.7,-23,34.2,10.3,0,0,0,0,0,0,26.5,26.8,0,960.6,221,1.9,121,0.23
2021-07-07T09:05:00Z,2021-07-07T09:00:00Z,545,PT5M,31.6,-24,32,10.3,0,0,0,0,0,0,26.5,26.9,0,960.6,220,1.7,120,0.23
2021-07-07T09:10:00Z,2021-07-07T09:05:00Z,550,PT5M,31.5,-25,29.2,10.3,0,0,0,0,0,0,26.6,27.2,0,960.7,220,1.6,120,0.23
2021-07-07T09:15:00Z,2021-07-07T09:10:00Z,555,PT5M,31.4,-27,28.2,10.4,0,0,0,0,0,0,26.7,27.4,0,960.7,221,1.4,119,0.23
2021-07-07T09:20:00Z,2021-07-07T09:15:00Z,560,PT5M,31.3,-28,32.4,10.4,0,0,0,0,0,0,26.7,27.6,0,960.8,222,1.2,119,0.23
2021-07-07T09:25:00Z,2021-07-07T09:20:00Z,565,PT5M,31.2,-29,35.7,10.5,0,0,0,0,0,0,26.8,27.9,0,960.8,223,1.1,118,0.23
2021-07-07T09:30:00Z,2021-07-07T09:25:00Z,570,PT5M,31.1,-30,35.5,10.5,0,0,0,0,0,0,26.9,28.1,0,960.8,225,0.9,118,0.23
2021-07-07T09:35:00Z,2021-07-07T09:30:00Z,575,PT5M,31,-31,35,10.6,0,0,0,0,0,0,26.9,28.4,0,960.9,227,0.7,117,0.23
2021-07-07T09:40:00Z,2021-07-07T09:35:00Z,580,PT5M,30.9,-33,34.1,10.6,0,0,0,0,0,0,27,28.6,0,960.9,231,0.6,117,0.23
2021-07-07T09:45:00Z,2021-07-07T09:40:00Z,585,PT5M,30.8,-34,33.2,10.7,0,0,0,0,0,0,27.1,28.8,0,961,238,0.4,116,0.23
2021-07-07T09:50:00Z,2021-07-07T09:45:00Z,590,PT5M,30.7,-35,32.6,10.7,0,0,0,0,0,0,27.1,29.1,0,961,253,0.2,115,0.23
2021-07-07T09:55:00Z,2021-07-07T09:50:00Z,595,PT5M,30.6,-36,32.1,10.7,0,0,0,0,0,0,27.2,29.3,0,961,293,0.2,115,0.23
2021-07-07T10:00:00Z,2021-07-07T09:55:00Z,600,PT5M,30.5,-37,31.9,10.8,0,0,0,0,0,0,27.3,29.5,0,961.1,335,0.2,114,0.23
2021-07-07T10:05:00Z,2021-07-07T10:00:00Z,605,PT5M,30.5,-38,30.7,10.8,0,0,0,0,0,0,27.3,29.7,0,961.1,348,0.3,114,0.23
2021-07-07T10:10:00Z,2021-07-07T10:05:00Z,610,PT5M,30.4,-39,26.7,10.8,0,0,0,0,0,0,27.3,29.7,0,961.1,339,0.4,113,0.23
2021-07-07T10:15:00Z,2021-07-07T10:10:00Z,615,PT5M,30.4,-40,23.3,10.8,0,0,0,0,0,0,27.4,29.7,0,961.1,332,0.5,112,0.23
2021-07-07T10:20:00Z,2021-07-07T10:15:00Z,620,PT5M,30.4,-41,22.7,10.7,0,0,0,0,0,0,27.4,29.7,0,961.2,328,0.6,112,0.23
2021-07-07T10:25:00Z,2021-07-07T10:20:00Z,625,PT5M,30.4,-42,22.2,10.7,0,0,0,0,0,0,27.4,29.7,0,961.2,325,0.7,111,0.23
2021-07-07T10:30:00Z,2021-07-07T10:25:00Z,630,PT5M,30.4,-43,21.6,10.7,0,0,0,0,0,0,27.5,29.7,0,961.2,323,0.8,110,0.23
2021-07-07T10:35:00Z,2021-07-07T10:30:00Z,635,PT5M,30.3,-44,21.1,10.7,0,0,0,0,0,0,27.5,29.7,0,961.2,321,0.9,110,0.23
2021-07-07T10:40:00Z,2021-07-07T10:35:00Z,640,PT5M,30.3,-45,20.8,10.7,0,0,0,0,0,0,27.5,29.7,0,961.2,320,1.1,109,0.23
2021-07-07T10:45:00Z,2021-07-07T10:40:00Z,645,PT5M,30.3,-46,21.2,10.6,0,0,0,0,0,0,27.6,29.7,0,961.2,319,1.2,108,0.23
2021-07-07T10:50:00Z,2021-07-07T10:45:00Z,650,PT5M,30.3,-47,23.8,10.6,0,0,0,0,0,0,27.6,29.7,0,961.3,318,1.3,107,0.23
2021-07-07T10:55:00Z,2021-07-07T10:50:00Z,655,PT5M,30.3,-48,25.1,10.6,0,0,0,0,0,0,27.6,29.7,0,961.3,317,1.4,107,0.23
2021-07-07T11:00:00Z,2021-07-07T10:55:00Z,660,PT5M,30.2,-48,22,10.6,0,0,0,0,0,0,27.7,29.7,0,961.3,317,1.5,106,0.23
2021-07-07T11:05:00Z,2021-07-07T11:00:00Z,665,PT5M,30.2,-49,19.4,10.6,0,0,0,0,0,0,27.7,29.8,0,961.3,316,1.5,105,0.23
2021-07-07T11:10:00Z,2021-07-07T11:05:00Z,670,PT5M,30.1,-50,19.5,10.6,0,0,0,0,0,0,27.8,30,0,961.3,314,1.4,104,0.23
2021-07-07T11:15:00Z,2021-07-07T11:10:00Z,675,PT5M,30,-51,18.8,10.6,0,0,0,0,0,0,27.8,30.1,0,961.4,313,1.3,103,0.23
2021-07-07T11:20:00Z,2021-07-07T11:15:00Z,680,PT5M,30,-52,15.5,10.7,0,0,0,0,0,0,27.9,30.3,0,961.4,311,1.3,103,0.23
2021-07-07T11:25:00Z,2021-07-07T11:20:00Z,685,PT5M,29.9,-53,13.4,10.7,0,0,0,0,0,0,27.9,30.5,0,961.4,309,1.2,102,0.23
2021-07-07T11:30:00Z,2021-07-07T11:25:00Z,690,PT5M,29.8,-54,14.9,10.7,0,0,0,0,0,0,27.9,30.7,0,961.5,307,1.1,101,0.23
2021-07-07T11:35:00Z,2021-07-07T11:30:00Z,695,PT5M,29.7,-54,16.3,10.7,0,0,0,0,0,0,28,30.9,0,961.5,304,1,100,0.23
2021-07-07T11:40:00Z,2021-07-07T11:35:00Z,700,PT5M,29.7,-55,16.7,10.8,0,0,0,0,0,0,28,31.1,0,961.5,301,0.9,99,0.23
2021-07-07T11:45:00Z,2021-07-07T11:40:00Z,705,PT5M,29.6,-56,16.5,10.8,0,0,0,0,0,0,28.1,31.3,0,961.6,297,0.9,98,0.23
2021-07-07T11:50:00Z,2021-07-07T11:45:00Z,710,PT5M,29.5,-57,15.1,10.8,0,0,0,0,0,0,28.1,31.5,0,961.6,293,0.8,97,0.23
2021-07-07T11:55:00Z,2021-07-07T11:50:00Z,715,PT5M,29.4,-57,15.8,10.9,0,0,0,0,0,0,28.2,31.7,0,961.6,288,0.7,97,0.23
2021-07-07T12:00:00Z,2021-07-07T11:55:00Z,720,PT5M,29.4,-58,22.8,10.9,0,0,0,0,0,0,28.2,31.9,0,961.6,283,0.7,96,0.23
2021-07-07T12:05:00Z,2021-07-07T12:00:00Z,725,PT5M,29.3,-59,32,10.9,0,0,0,0,0,0,28.2,32,0,961.7,278,0.6,95,0.23
2021-07-07T12:10:00Z,2021-07-07T12:05:00Z,730,PT5M,29.4,-60,46.5,11,0,0,0,0,0,0,28.3,32.2,0,961.8,274,0.5,94,0.23
2021-07-07T12:15:00Z,2021-07-07T12:10:00Z,735,PT5M,29.4,-60,58.8,11.1,0,0,0,0,0,0,28.3,32.3,0,961.9,268,0.5,93,0.23
2021-07-07T12:20:00Z,2021-07-07T12:15:00Z,740,PT5M,29.4,-61,63.9,11.2,0,0,0,0,0,0,28.4,32.4,0,961.9,261,0.4,92,0.23
2021-07-07T12:25:00Z,2021-07-07T12:20:00Z,745,PT5M,29.5,-62,68.3,11.3,0,0,0,0,0,0,28.4,32.6,0,962,251,0.3,91,0.23
2021-07-07T12:30:00Z,2021-07-07T12:25:00Z,750,PT5M,29.5,-62,72.2,11.4,0,0,0,0,0,0,28.4,32.7,0,962.1,238,0.3,90,0.23
2021-07-07T12:35:00Z,2021-07-07T12:30:00Z,755,PT5M,29.5,-63,75,11.5,1,0,0,1,1,1,28.5,32.8,0,962.2,222,0.3,89,0.23
2021-07-07T12:40:00Z,2021-07-07T12:35:00Z,760,PT5M,29.5,-64,74.8,11.6,3,0,0,3,3,3,28.5,33,0,962.2,204,0.3,88,0.23
2021-07-07T12:45:00Z,2021-07-07T12:40:00Z,765,PT5M,29.6,-64,70.3,11.7,7,0,0,7,6,7,28.5,33.1,0,962.3,188,0.3,87,0.23
2021-07-07T12:50:00Z,2021-07-07T12:45:00Z,770,PT5M,29.6,-65,53.6,11.7,15,0,0,15,15,15,28.6,33.2,0,962.4,176,0.4,86,0.23
2021-07-07T12:55:00Z,2021-07-07T12:50:00Z,775,PT5M,29.6,-66,36.2,11.8,24,20,2,27,23,24,28.6,33.3,0,962.5,167,0.4,85,0.23
2021-07-07T13:00:00Z,2021-07-07T12:55:00Z,780,PT5M,29.7,-66,18.5,11.9,33,102,11,44,29,34,28.6,33.4,0,962.5,163,0.5,85,0.23
2021-07-07T13:05:00Z,2021-07-07T13:00:00Z,785,PT5M,29.8,-67,4.6,11.9,40,183,21,61,33,49,28.6,33.3,0,962.6,162,0.5,84,0.23
